ID,myCity,usage,scale,category,area,perimeter,rentPriceabs,rentPriceNorm,vacant,diversityNorm,max_height,nbFloors,FAR,type,supported_people,neighbourhood,dorm,luxury,location.x,location.y
1007,city(0),O,M,O,519.7846396921651,115.96331863871106,0.0,0.0,0,0.0,35.0,3,0.75,BLDG,0,Wellington-Harrington,0,0,528.8331204236333,115.25257425731567
1008,city(0),R,S,R,79.29045330571284,39.121129018101485,1432.868514928765,0.836584681678886,5,0.0,35.0,3,0.75,BLDG,15,Wellington-Harrington,0,0,158.26288665060005,319.65752636303364
1009,city(0),O,L,Restaurant,1275.6664535549166,177.86254035692198,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,Wellington-Harrington,0,0,497.19767444871474,777.802424799043
1010,city(0),O,L,Restaurant,909.420090076706,127.7527780493093,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,Wellington-Harrington,0,0,448.3881859380127,740.112515139244
1011,city(0),O,L,Restaurant,3680.456691112649,277.5464144010407,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,Wellington-Harrington,0,0,575.5654741610364,733.0461957893287
1012,city(0),O,M,Restaurant,2528.293166426605,328.8901075761553,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,Wellington-Harrington,0,0,559.2836352252812,654.4864166459673
1013,city(0),O,L,Restaurant,94.42321852717647,41.70371392287207,0.0,0.0,0,0.0,120.0,12,2.75,OUTBLDG,0,Wellington-Harrington,0,0,534.3720707063229,774.7785695198547
1014,city(0),O,L,Restaurant,5213.290869497289,350.89530197035094,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,Wellington-Harrington,0,0,554.5845582429002,830.6597693098486
1015,city(0),O,M,Night,2894.590495366528,259.8535186945527,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,Wellington-Harrington,0,0,517.6336854665892,662.308980421964
1016,city(0),O,L,Restaurant,2558.925499335972,259.38662862152063,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,Wellington-Harrington,0,0,483.2924130662096,740.5120017786928
1017,city(0),O,M,Night,930.5773531559494,164.41457469751043,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,Wellington-Harrington,0,0,484.7473380720492,699.7613376564403
1018,city(0),O,M,Night,519.8656962072607,97.50436288967904,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,Wellington-Harrington,0,0,539.6111168159073,722.4663115102692
1019,city(0),O,M,Night,1648.5463416971518,226.73521688111995,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,Wellington-Harrington,0,0,497.01250475019475,693.4909917733609
1020,city(0),R,M,R,1521.6918394986126,222.8802823641273,1407.1311973662953,0.8013054795479796,1,0.811824219862663,35.0,3,1.25,BLDG,81,East Cambridge,0,0,1569.1364893629727,133.09522163614477
1021,city(0),R,M,R,877.0130862266869,138.7196534079772,1404.6852727659898,0.797952749872026,5,0.3763515602746742,35.0,3,1.25,BLDG,45,East Cambridge,0,0,1498.2044669969346,87.9496724114368
1022,city(0),R,M,R,341.64443698733766,73.9391045420737,1403.505852641548,0.7963360700891992,8,0.0,35.0,3,1.25,BLDG,18,East Cambridge,0,0,1466.0073237837223,68.87656879129112
1023,city(0),R,S,R,72.94901857976598,34.64357402803063,1423.3108791072036,0.823483636271802,6,0.0,45.0,4,1.75,BLDG,16,East Cambridge,0,0,915.9928595048289,110.22872552141466
1024,city(0),R,S,R,55.757490624853546,30.576607600809425,1423.90182464892,0.824293669685889,2,0.0,45.0,4,1.75,BLDG,12,East Cambridge,0,0,925.4605585833485,112.03568604809547
1025,city(0),R,S,Restaurant,387.3578886685536,86.75891925709378,1424.4330622770842,0.8250218590015805,0,0.4276820322293738,45.0,4,1.75,BLDG,100,East Cambridge,0,0,902.1876267156421,117.49714909484271
1026,city(0),O,M,Restaurant,1284.4151104381488,149.78676311211416,0.0,0.0,0,0.0,45.0,4,1.75,BLDG,0,East Cambridge,0,0,838.9298656243216,103.59874971389037
1027,city(0),R,S,R,65.64224691033357,37.617021985229144,1419.6038826574786,0.8184023034277335,6,0.0,45.0,4,1.75,BLDG,16,East Cambridge,0,0,825.7569172195689,87.17210508411813
1028,city(0),R,S,R,99.14591443769058,42.26483917780175,1418.0705870231218,0.8163005518959502,4,0.0,45.0,4,1.75,BLDG,24,East Cambridge,0,0,829.8803532074526,76.60947598289798
1029,city(0),R,S,R,80.59299864568851,41.00813371851952,1416.662661115155,0.8143706498161419,0,0.463899554207236,45.0,4,1.75,BLDG,20,East Cambridge,0,0,941.8686325483809,63.369420786011304
1030,city(0),R,S,R,65.11227167640496,38.04095858552781,1422.5098121153483,0.8223855807243478,6,0.0,45.0,4,1.75,BLDG,16,East Cambridge,0,0,926.6807469550876,102.61008762888491
1031,city(0),R,S,R,64.27315723130074,38.66825479061575,1419.1128916315517,0.8177292817887809,6,0.0,45.0,4,1.75,BLDG,16,East Cambridge,0,0,934.1020582416113,79.7457248303389
1032,city(0),R,S,R,51.29140820025958,34.59051991252241,1419.8465713555804,0.8187349668303758,2,0.0,45.0,4,1.75,BLDG,12,East Cambridge,0,0,933.7893643338588,84.72034473675
1033,city(0),R,S,R,51.11088785629336,31.01715720942033,1420.7134222934822,0.8199231951444328,2,0.0,45.0,4,1.75,BLDG,12,East Cambridge,0,0,934.4807202757183,90.63184704357874
1034,city(0),R,S,R,50.39078049548885,30.872922363623363,1422.0373400200608,0.8217379437470131,2,0.0,45.0,4,1.75,BLDG,12,East Cambridge,0,0,930.9750600071351,99.5182525074516
1035,city(0),R,S,R,50.271319357473715,31.111627162583687,1417.9607171480966,0.8161499487291788,2,0.0,45.0,4,1.75,BLDG,12,East Cambridge,0,0,939.8030799277327,72.11230412496509
1036,city(0),R,S,R,49.5449514196772,30.967384062901523,1418.7521224540058,0.8172347606054309,2,0.0,45.0,4,1.75,BLDG,12,East Cambridge,0,0,940.008747562614,77.49735625035146
1037,city(0),R,S,R,48.42333191556264,30.49415682916277,1421.2658566495504,0.8206804396888374,2,0.0,45.0,4,1.75,BLDG,12,East Cambridge,0,0,932.2808369346354,94.31601089834867
1038,city(0),R,S,R,47.593818714376056,30.608358529330207,1417.4509229558842,0.8154511528150913,2,0.0,45.0,4,1.75,BLDG,12,East Cambridge,0,0,943.3983769192826,68.78541484962442
1039,city(0),R,S,R,9.078518537536183,12.063149178106864,1420.2172243395385,0.8192430361546067,0,0.0,45.0,4,1.75,OUTBLDG,0,East Cambridge,0,0,841.8446012950369,90.99168017075121
1040,city(0),R,M,R,5.617161818874044,10.024451877434553,1417.1626746120517,0.8150560389279784,0,0.0,45.0,4,1.75,OUTBLDG,0,East Cambridge,0,0,930.7756358585757,66.39728924774765
1041,city(0),R,M,R,6.615187740756993,10.304603650908351,1416.749407437582,0.8144895565761641,0,0.0,45.0,4,1.75,OUTBLDG,0,East Cambridge,0,0,931.9881848961141,63.62499581294002
1042,city(0),R,M,R,68.05883335662666,34.40368554650908,1419.10518260709,0.8177187147111684,2,0.0,120.0,12,3.0,BLDG,12,East Cambridge,0,0,804.7193218362024,84.59314816711726
1043,city(0),R,S,R,60.70226342780624,31.46077641378232,1417.7751130189254,0.8158955334983191,8,0.463899554207236,120.0,12,3.0,BLDG,48,East Cambridge,0,0,806.910275463872,75.41886410199598
1044,city(0),R,S,R,4.740566800164343,9.004831868473149,1417.6874615671309,0.8157753860401615,0,0.0,120.0,12,3.0,OUTBLDG,0,East Cambridge,0,0,794.0305130422494,75.48861972129426
1045,city(0),O,M,Restaurant,776.0169845209459,132.09064081412194,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,East Cambridge,0,0,773.9017895853125,93.93320855240958
1046,city(0),R,L,R,84.0019493904313,57.22799158354256,1416.9862128747861,0.8148141555505732,0,0.0,120.0,12,3.0,BLDG,0,East Cambridge,0,0,782.7765381555967,71.40574699391993
1047,city(0),R,S,R,95.11760367667935,46.98706630420606,1419.38871386461,0.8181073626936244,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1319.7118640609312,169.4012091018221
1048,city(0),R,S,R,304.50123202868883,85.21538837752989,1420.135860565294,0.8191315074752586,0,0.6768980682313559,35.0,3,0.75,BLDG,60,East Cambridge,0,0,1383.4291333059496,163.76300390008012
1049,city(0),R,S,R,122.98891944471697,55.18931241089031,1424.2901422579982,0.8248259526399463,4,0.0,35.0,3,0.75,BLDG,24,East Cambridge,0,0,1249.3229150259529,157.3023012232701
1050,city(0),R,S,R,74.470208151024,36.26843331003181,1426.3542516794694,0.8276553125110222,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,1170.929514935856,153.58217295583881
1051,city(0),R,S,R,31.926955009909804,22.60951548078763,1426.1173159484856,0.8273305349375583,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1180.125945720098,153.7572608387211
1052,city(0),R,M,R,629.396011099597,108.32121324954983,1416.8024240393104,0.8145622286176123,3,0.0,35.0,3,0.75,BLDG,33,East Cambridge,0,0,1348.3797523202527,158.8645684549493
1053,city(0),R,S,R,86.08643588071558,39.32979857441744,1423.0568888221007,0.8231354813179813,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,1253.312300090237,149.71714765377712
1054,city(0),R,M,R,110.50699903574026,53.909503233262825,1426.3173155483807,0.8276046826335516,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1147.3090087734884,149.0548282600595
1055,city(0),R,S,R,115.9203222373547,55.568108558861454,1417.8102747857006,0.8159437311814822,1,0.463899554207236,35.0,3,0.75,BLDG,21,East Cambridge,0,0,1314.8380873878762,157.06407021632904
1056,city(0),R,S,R,173.99972749535345,55.36987272005078,1417.2633378898772,0.8151940222324525,3,0.42599702804823963,35.0,3,0.75,BLDG,33,East Cambridge,0,0,1301.373653413925,149.9560627450296
1057,city(0),R,S,R,227.5780189600977,66.58134815586293,1423.421634239513,0.8236354528972251,5,0.3763515602746742,35.0,3,0.75,BLDG,45,East Cambridge,0,0,1286.2917091720678,161.8050791702385
1058,city(0),R,S,R,132.41705665704464,46.62425526609506,1420.7160118796717,0.8199267447969711,4,0.0,35.0,3,0.75,BLDG,24,East Cambridge,0,0,1285.1664170818303,142.29447933210542
1059,city(0),R,S,R,129.7341304555845,50.45422206570757,1417.4705952094805,0.8154781183840287,4,0.463899554207236,35.0,3,0.75,BLDG,24,East Cambridge,0,0,1293.5485126173028,149.58767074776273
1060,city(0),R,S,R,80.18653762097696,41.4830390312095,1422.0012123011666,0.8216884219934618,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,1283.4680244373717,150.88376326313784
1061,city(0),R,S,R,75.11022973544124,42.03849919408303,1413.921016905493,0.8106125650814398,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,1453.8761339436724,139.90702540828585
1062,city(0),R,S,R,173.04392128910098,55.356917296533524,1413.8949319199796,0.810576809316517,3,0.7352633975197302,35.0,3,0.75,BLDG,33,East Cambridge,0,0,1464.2674341836237,143.10845517390877
1063,city(0),R,M,R,206.4510186316958,63.263034392955426,1414.8825697863163,0.8119306052524787,9,0.0,35.0,3,0.75,BLDG,9,East Cambridge,0,0,1425.372808814678,138.03481697062827
1064,city(0),R,S,R,184.7213691723094,61.732918142101745,1426.4806578798043,0.8278285827005589,6,0.42599702804823963,35.0,3,0.75,BLDG,36,East Cambridge,0,0,1110.9097396310028,144.66409035232252
1065,city(0),R,M,R,99.26910297151343,43.68405870000258,1425.2869018958124,0.8261922521640915,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,1119.7325748328587,137.70617296665995
1066,city(0),R,M,R,156.98401013554266,50.13341255457971,1421.7087578181797,0.8212875425780239,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1255.961215416906,140.96341325382446
1067,city(0),R,M,R,110.70338051923733,55.93470912558193,1422.0702064209418,0.821782995077525,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1241.2198338333658,139.60606511990585
1068,city(0),R,M,R,109.19196144743935,53.827017176597714,1423.9890497087854,0.8244132326710526,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,1151.2657732880018,133.7130859926457
1069,city(0),R,M,R,102.28884352451878,52.415074165215756,1425.1762180975538,0.8260405333191924,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,1149.1722680018138,141.52262774665027
1070,city(0),R,M,R,104.72053166229912,53.41776037305181,1422.6983641834897,0.8226440368166743,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,1232.5932316397327,141.8170314101533
1071,city(0),R,M,R,101.09218605396876,50.41813607183225,1422.7035585562728,0.8226511569575713,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,1226.7850944379347,140.42290061163632
1072,city(0),R,S,R,219.24739314084255,61.40873553824966,1425.7678293646472,0.8268514792704963,2,0.463899554207236,35.0,3,0.75,BLDG,42,East Cambridge,0,0,1054.1842086812737,135.0248083090121
1073,city(0),R,S,R,235.25666505813993,75.38529176139312,1414.4646604370676,0.8113577596803341,5,0.6958493313108539,35.0,3,0.75,BLDG,45,East Cambridge,0,0,1444.1980861025277,140.7529152658172
1074,city(0),R,S,R,245.12749242674326,75.15154246557287,1423.2167593798652,0.82335462248172,8,0.3763515602746742,35.0,3,0.75,BLDG,48,East Cambridge,0,0,1214.6906296906798,141.1253041589469
1075,city(0),R,S,R,86.2108048199318,37.45469037506169,1413.4014194561717,0.8099003314387216,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,1433.5015827161988,129.8531803004879
1076,city(0),R,S,R,103.8072553743572,52.20718177150337,1422.3134291293793,0.8221163904701476,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1202.633803992906,132.12966621119222
1077,city(0),R,S,R,35.988593014374885,23.996742523628583,1425.4294316428907,0.8263876235637968,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1191.928190440727,151.43685283011203
1078,city(0),R,S,R,172.7902014065015,57.500704969955066,1422.5749546810116,0.8224748743244202,3,0.42599702804823963,35.0,3,0.75,BLDG,33,East Cambridge,0,0,1189.7181164981926,131.1984140909158
1079,city(0),R,S,R,84.81559959507757,38.94213226933519,1423.6000086162578,0.8238799580084077,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,1119.6019058145478,126.1372954452288
1080,city(0),R,S,R,102.49914388314986,44.28517603037406,1424.8555518954754,0.8256009829374473,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1009.5534324168206,126.07955837729185
1081,city(0),R,S,R,53.868076946136945,29.68082368021938,1412.7784738446437,0.8090464342098317,9,0.0,35.0,3,0.75,BLDG,9,East Cambridge,0,0,1424.5232438476762,122.75334893649408
1082,city(0),R,S,R,215.5563482436621,71.17282625858638,1423.2939821043194,0.8234604748534176,2,0.3763515602746742,35.0,3,0.75,BLDG,42,East Cambridge,0,0,1166.4041081421349,131.61221263083272
1083,city(0),R,S,R,108.93704374417055,43.273777972574436,1412.4256525797678,0.8085628075580087,1,0.463899554207236,35.0,3,0.75,BLDG,21,East Cambridge,0,0,1329.4646565967003,122.90915762029164
1084,city(0),R,S,R,115.87152099536495,60.971481403000574,1422.943338965324,0.8229798338485262,1,0.463899554207236,35.0,3,0.75,BLDG,21,East Cambridge,0,0,1180.4461830804407,131.87403520811003
1085,city(0),R,M,R,75.82577394520663,39.226754266920985,1412.3015875091278,0.8083927464514513,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,1343.7875633959322,125.78762223029365
1086,city(0),R,S,R,62.21700187042997,36.07259789531948,1412.428671537557,0.8085669457678984,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,1348.1464432346113,127.86584795963647
1087,city(0),R,S,R,137.0220259246499,46.82666941761583,1411.7980172114967,0.807702481886229,7,0.463899554207236,35.0,3,0.75,BLDG,27,East Cambridge,0,0,1368.218355300968,129.0659961476753
1088,city(0),R,S,R,119.06929280147389,53.13410305409108,1411.9696948926126,0.8079378075606607,1,0.0,35.0,3,0.75,BLDG,21,East Cambridge,0,0,1358.1468223625643,127.39554183717155
1089,city(0),R,S,R,104.40213772221722,55.84988294209945,1424.6812312985908,0.8253620345094247,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,974.7171281333933,119.68312147830478
1090,city(0),R,S,R,210.94730798403188,58.452108335845985,1422.640726686399,0.8225650307234693,2,0.6958493313108539,35.0,3,0.75,BLDG,42,East Cambridge,0,0,1149.2893974241686,124.1075348378479
1091,city(0),R,M,R,171.76292061808218,73.31191857320843,1413.7241087193167,0.8103426549136657,9,0.0,35.0,3,0.75,BLDG,9,East Cambridge,0,0,1402.3898489258477,123.29108772861932
1092,city(0),R,M,R,112.42302023235516,53.39702012181407,1415.3834967599432,0.812617246504525,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1379.5479525014086,129.10007089684188
1093,city(0),R,M,R,101.32714400424749,43.371264117683616,1415.364048323738,0.8125905877313118,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,1386.2073429537127,130.65502630590188
1094,city(0),R,S,R,100.9671834320589,44.73930033356221,1415.3981892465588,0.8126373861015852,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1392.7216676753528,132.59406424255297
1095,city(0),R,S,R,103.68236579520742,42.225018865397395,1423.1819798614654,0.8233069487621623,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1030.7323435603998,116.44496957435958
1096,city(0),R,S,R,79.99017853154965,36.610839189449365,1410.843306409073,0.8063938204340977,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,1334.0452680813164,112.95253525018389
1097,city(0),R,S,R,209.4962134472059,60.468290234232704,1422.0022141348768,0.8216897952482263,9,0.42599702804823963,35.0,3,0.75,BLDG,39,East Cambridge,0,0,1116.571672768861,114.78502338927674
1098,city(0),R,S,R,142.2776843832238,54.803551076892255,1422.5640917420826,0.8224599840462363,7,0.463899554207236,35.0,3,0.75,BLDG,27,East Cambridge,0,0,1100.4428251752106,116.56373586255314
1099,city(0),R,S,R,90.79501991330788,44.36549736555371,1412.5224971593625,0.8086955564154028,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1313.0777535355862,119.53203557047341
1100,city(0),R,S,R,89.13663057095472,49.7524808325731,1416.0303301767683,0.813503887732843,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,1296.3904362488915,112.48923731372302
1101,city(0),R,S,R,64.03391591871183,38.33724100271888,1412.5858740627796,0.8087824297494499,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,1306.9741379554284,118.52875011976494
1102,city(0),R,S,R,61.51597019153397,35.577341089507534,1412.6947088710508,0.8089316141075541,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,1301.1021576111516,117.93000380945523
1103,city(0),R,S,R,55.217357751107514,31.028154488281988,1417.139208453251,0.8150238728967845,9,0.0,35.0,3,0.75,BLDG,9,East Cambridge,0,0,1289.3946762583462,118.2455823534446
1104,city(0),R,S,R,52.56657189285859,31.991394361405714,1416.8943908052893,0.8146882912548091,9,0.0,35.0,3,0.75,BLDG,9,East Cambridge,0,0,1284.4836785824034,115.07194457732008
1105,city(0),R,S,R,189.56727294979723,63.73083516359239,1422.883036828299,0.8228971752235212,6,0.7352633975197302,35.0,3,0.75,BLDG,36,East Cambridge,0,0,1013.5875326936576,112.96693372519863
1106,city(0),R,M,R,146.15207234650958,63.00553483675158,1411.8840170951764,0.8078203654718905,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1321.5700041739979,117.1217424366238
1107,city(0),R,S,R,112.21009940618295,46.02038389628639,1416.9702495371798,0.8147922739456729,1,0.0,35.0,3,0.75,BLDG,21,East Cambridge,0,0,1263.2317390711157,109.64287844776791
1108,city(0),R,S,R,91.91980002059253,43.829800966395695,1417.421382893811,0.8154106610343022,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1255.1310580513887,110.6502302785714
1109,city(0),R,S,R,211.75699725705962,75.2264070353151,1423.0088145000686,0.8230695838630441,2,0.6958493313108539,35.0,3,0.75,BLDG,42,East Cambridge,0,0,1085.1774838740414,119.72586883621369
1110,city(0),R,S,R,171.94906465891464,61.308212722712085,1423.0180331824881,0.8230822202910506,3,0.0,35.0,3,0.75,BLDG,33,East Cambridge,0,0,979.3864410320913,108.6985303980182
1111,city(0),R,S,R,207.11170537572838,77.18144892822203,1422.8210848966887,0.82281225515707,9,0.0,35.0,3,0.75,BLDG,39,East Cambridge,0,0,1073.2626730980853,116.99246197509088
1112,city(0),R,S,R,68.97382965214825,34.49655844238054,1409.565291047588,0.8046419920955463,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,1345.6244797653596,106.9793808946274
1113,city(0),R,S,R,95.9264071636696,39.18072438120298,1417.8480679096717,0.815995535774424,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1230.1905324298968,107.37499130461842
1114,city(0),R,S,R,208.9715444481081,67.75465125348171,1422.5138823705524,0.8223911599909408,9,0.42599702804823963,35.0,3,0.75,BLDG,39,East Cambridge,0,0,1059.2008279786799,114.89187801913614
1115,city(0),R,S,R,81.06005637755423,42.517274570839,1409.3910192144538,0.8044031105100063,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,1334.663207837292,102.89662542436422
1116,city(0),R,S,R,142.54662845185226,74.32954278864793,1422.7799178290506,0.8227558257604627,7,0.0,35.0,3,0.75,BLDG,27,East Cambridge,0,0,1046.4637380564188,115.27140082677562
1117,city(0),R,M,R,61.737964551612826,34.650159397529805,1410.4201589814725,0.8058137948120313,3,0.0,35.0,3,0.75,BLDG,3,East Cambridge,0,0,1314.7752537106542,105.21033107246276
1118,city(0),R,S,R,83.69843321843953,38.11335646974166,1420.5794139276425,0.8197395043532609,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,1034.124350931625,99.03550057101072
1119,city(0),R,S,R,52.56982657167773,30.058621440938715,1409.68189382528,0.8048018243295479,9,0.0,35.0,3,0.75,BLDG,9,East Cambridge,0,0,1308.5443850793467,98.5803620168475
1120,city(0),R,S,R,130.12011128859547,49.257427159097666,1414.3765090166976,0.8112369268946403,4,0.0,35.0,3,0.75,BLDG,24,East Cambridge,0,0,1292.3636079458672,99.58812646184465
1121,city(0),R,S,R,173.0073744587596,58.6030707430889,1422.6819868132757,0.8226215876802112,3,0.0,35.0,3,0.75,BLDG,33,East Cambridge,0,0,951.252451132293,104.68603680382628
1122,city(0),R,S,R,134.06755850208478,52.022552347135814,1417.3318425159787,0.815287924347359,4,0.463899554207236,35.0,3,0.75,BLDG,24,East Cambridge,0,0,1240.350839865746,106.24729928724089
1123,city(0),R,S,R,78.68126073629091,36.431796115815935,1420.667876519256,0.8198607636742054,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,1026.4869195623928,98.9470043559203
1124,city(0),R,S,R,160.60069240885744,51.44831630235477,1420.56489647771,0.8197196046861976,0,0.42599702804823963,35.0,3,0.75,BLDG,30,East Cambridge,0,0,1015.9264649091236,97.3797170491602
1125,city(0),R,S,R,93.57480896592699,43.08785650482334,1417.6432154753168,0.8157147360981921,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1195.7590014215125,98.29906431952404
1126,city(0),R,S,R,120.43218987140062,49.597089646974055,1416.8448339277168,0.8146203615998785,4,0.463899554207236,35.0,3,0.75,BLDG,24,East Cambridge,0,0,1219.2791863365871,97.8473548212712
1127,city(0),R,S,R,116.1362686553018,47.42220026292758,1417.6166380291486,0.8156783052971495,1,0.463899554207236,35.0,3,0.75,BLDG,21,East Cambridge,0,0,1212.0595541026132,101.59284685785777
1128,city(0),R,S,R,52.14938786416843,29.156699615957834,1418.2462381944777,0.8165413241972498,9,0.0,35.0,3,0.75,BLDG,9,East Cambridge,0,0,1149.3594581288094,93.91920874617259
1129,city(0),R,S,R,72.7306576193164,36.45278345711356,1415.5796727519628,0.812886153023586,2,0.0,35.0,3,0.75,BLDG,12,East Cambridge,0,0,1232.1740245317847,92.0351018142429
1130,city(0),R,S,R,165.53017722884073,60.80253220432635,1414.5081282297137,0.8114173427755509,3,0.42599702804823963,35.0,3,0.75,BLDG,33,East Cambridge,0,0,1259.4845618898996,91.36895077197381
1131,city(0),R,S,R,106.3604308274785,53.60456774671918,1419.6939488265064,0.8185257608383425,1,0.463899554207236,35.0,3,0.75,BLDG,21,East Cambridge,0,0,982.789129912641,86.3193149895642
1132,city(0),R,S,R,94.98953339746869,45.5820646578429,1420.849896514786,0.8201102659853372,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,984.371129667674,94.31364493743098
1133,city(0),R,S,R,112.04630662417264,43.387939837006535,1417.728988581154,0.8158323088301166,1,0.463899554207236,35.0,3,0.75,BLDG,21,East Cambridge,0,0,1127.895970084375,87.1028572881382
1134,city(0),R,S,R,101.97150937183604,41.8815052827599,1408.5259762437656,0.8032173604511375,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1308.5735477101134,90.5060886477592
1135,city(0),R,S,R,198.90392677620514,57.78148036067334,1420.5009122140068,0.8196318988183697,9,0.7352633975197302,35.0,3,0.75,BLDG,39,East Cambridge,0,0,955.1353239598573,90.05000138270782
1136,city(0),R,S,R,92.09976814842598,46.27823309268344,1407.9075554197948,0.8023696655350735,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1320.8865077188595,89.07259301147364
1137,city(0),R,M,R,122.4968789764689,56.61662770578318,1416.8327434937457,0.8146037887436405,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1159.8644221341121,85.95352546376235
1138,city(0),R,S,R,111.83225101439454,45.07204173725985,1412.5042820820065,0.808670588258006,1,0.463899554207236,35.0,3,0.75,BLDG,21,East Cambridge,0,0,1292.0785525578192,86.2777338435185
1139,city(0),R,S,R,143.85697643398913,56.47955373359829,1415.518205725451,0.8128018976365422,7,0.0,35.0,3,0.75,BLDG,27,East Cambridge,0,0,1208.771454513188,86.3117637537365
1140,city(0),R,S,R,44.19641300638825,26.618822378482264,1416.4010219254264,0.8140120101934463,6,0.0,35.0,3,0.75,BLDG,6,East Cambridge,0,0,1151.777374134682,81.63618425213092
1141,city(0),R,S,R,93.71483483212343,48.96096689275546,1405.1738542588005,0.7986224686646101,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1373.911510931861,83.73719726395447
1142,city(0),R,S,R,104.23528905422546,53.292382621895605,1417.2693198562147,0.8152022219603009,8,0.0,35.0,3,0.75,BLDG,18,East Cambridge,0,0,1118.6757524587374,82.68745448394725
1143,city(0),R,S,R,383.9136688743817,103.64049391282163,1416.7951953599616,0.814552319968847,5,0.6396170479765323,35.0,3,0.75,BLDG,75,East Cambridge,0,0,1168.860625130544,87.26955901320235
1144,city(0),R,S,R,328.7220348997656,89.71581510801995,1416.6200078955208,0.814312183289731,3,0.463899554207236,35.0,3,0.75,BLDG,63,East Cambridge,0,0,1186.8910839544178,89.44233036901373
1145,city(0),R,S,R,161.2995091684073,66.78453603885156,1406.1189592094947,0.7999179629798017,0,0.7352633975197302,35.0,3,0.75,BLDG,30,East Cambridge,0,0,1337.3165054039089,80.57291099895981
1146,city(0),R,S,R,83.27127702995152,42.262159268781126,1414.9771916194331,0.8120603072996491,5,0.0,35.0,3,0.75,BLDG,15,East Cambridge,0,0,1159.1325994705708,73.06794228319096
1147,city(0),R,S,R,200.20537294342176,59.42136735034311,1418.83997265986,0.8173551805039713,9,0.0,35.0,3,0.75,BLDG,39,East Cambridge,0,0,965.5907191711927,79.33614432225079
